GN,GN Latitude,GN Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Sri Saranankara,6.8688699,79.8681837,KBBS,6.861517887994383,79.86386588403411,Office
Sri Saranankara,6.8688699,79.8681837,lexduco front office,6.870548705400407,79.87486914956204,Office
Sri Saranankara,6.8688699,79.8681837,MSN Architects and Consultants,6.877520714952355,79.865490209978,Office
Sri Saranankara,6.8688699,79.8681837,IFS New Building Extension,6.874974727630615,79.85824584960938,Office
Sri Saranankara,6.8688699,79.8681837,LAYOUTindex,6.86822,79.8706,Office
Sri Saranankara,6.8688699,79.8681837,ParaQum Technologies,6.870316499529975,79.87727880477905,Office
Sri Saranankara,6.8688699,79.8681837,Xcendant,6.869960412899924,79.87702349057925,Office
Sri Saranankara,6.8688699,79.8681837,Casterly Rock,6.869948376862381,79.8770127669508,Office
Vilawala,6.8709577,79.8730837,lexduco front office,6.870548705400407,79.87486914956204,Office
Vilawala,6.8709577,79.8730837,Comic Hideout,6.87029,79.871239,Office
Vilawala,6.8709577,79.8730837,OpenArc Systems Management,6.87797196931373,79.87689228097597,Office
Vilawala,6.8709577,79.8730837,ParaQum Technologies,6.870316499529975,79.87727880477905,Office
Vilawala,6.8709577,79.8730837,mega pharma pvt ltd,6.870913976439231,79.87840171565632,Office
Vilawala,6.8709577,79.8730837,GLOBE GLASS,6.870012695032837,79.87927035438678,Office
Vilawala,6.8709577,79.8730837,furni fits,6.872982354445922,79.88097175978994,Office
Vilawala,6.8709577,79.8730837,Intrepid Travel Colombo,6.86963494086987,79.88084074031055,Office
Vilawala,6.8709577,79.8730837,Xcendant,6.869960412899924,79.87702349057925,Office
Vilawala,6.8709577,79.8730837,Techtron Integrated Solutions,6.877879215311163,79.87874329090118,Office
Vilawala,6.8709577,79.8730837,Interblocks,6.875469808900696,79.88091486104815,Office
Vilawala,6.8709577,79.8730837,LAYOUTindex,6.86822,79.8706,Office
Vilawala,6.8709577,79.8730837,Casterly Rock,6.869948376862381,79.8770127669508,Office
Vilawala,6.8709577,79.8730837,Project Management Solutions Pvt. Ltd,6.879559670281887,79.8748417290252,Office
Vilawala,6.8709577,79.8730837,Olanka Travels,6.870303184783403,79.87807542085648,Office
Vilawala,6.8709577,79.8730837,Ralhum Trading Company,6.86228436,79.86790179,Office
Vilawala,6.8709577,79.8730837,AMRO INTERNATIONAL,6.877090994214447,79.8691999912262,Office
Vilawala,6.8709577,79.8730837,DRM Electronics,6.867683067018643,79.87741742356047,Office
Vilawala,6.8709577,79.8730837,Print House,6.869204,79.881625,Office
Vilawala,6.8709577,79.8730837,Centuryware.net,6.870132451931605,79.88057805576949,Office
Vilawala,6.8709577,79.8730837,Blaze Media,6.876803399704858,79.8800790309906,Office
Vilawala,6.8709577,79.8730837,Senska Software Solutions [ASIA],6.878172134979983,79.87612545490265,Office
Vilawala,6.8709577,79.8730837,Alchemy Heavy Metals,6.878568885278268,79.86910518483766,Office
Vilawala,6.8709577,79.8730837,Kelabetta Office,6.869730472564697,79.8791732788086,Office
Vilawala,6.8709577,79.8730837,Fergasam Garment Industries (pvt) Ltd.,6.86895867403813,79.87865872344692,Office
Vilawala,6.8709577,79.8730837,Zeelabs (Pvt) Limited,6.866386067143667,79.86701059568944,Office
Vilawala,6.8709577,79.8730837,Surplus Developers Pvt Ltd,6.869112,79.865823,Office
Vilawala,6.8709577,79.8730837,Innovaze BPO Solutions,6.865198847936139,79.880337458001,Office
Vilawala,6.8709577,79.8730837,Super Movers (Pvt) Ltd,6.869400978088379,79.87985229492188,Office
Vilawala,6.8709577,79.8730837,sala geo information system (Pvt) Ltd,6.878529,79.8693,Office
Vilawala,6.8709577,79.8730837,Prism Group Holdings Pvt.Ltd,6.8662634538170435,79.87739555027778,Office
Vilawala,6.8709577,79.8730837,Visni (Pvt) Ltd,6.880015338075436,79.87975783340299,Office
Vilawala,6.8709577,79.8730837,Ribbs n & l Sri Lanka,6.877175,79.872849,Office
Vilawala,6.8709577,79.8730837,Civi Mec Constructions Pvt Ltd,6.877128,79.867996,Office
Vilawala,6.8709577,79.8730837,PB Coast,6.870425224304199,79.8772964477539,Office
Vilawala,6.8709577,79.8730837,Plenty Foods (Pvt) Ltd,6.870527,79.877318,Office
Vilawala,6.8709577,79.8730837,ICT Internet Presence Pvt Ltd Sri Lanka,6.865776197833696,79.8735971605165,Office
Vilawala,6.8709577,79.8730837,Wellawate Office Row,6.871240139007568,79.86418151855469,Office
Vilawala,6.8709577,79.8730837,Lalan eco fields,6.873912150164762,79.87950082882192,Office
Vilawala,6.8709577,79.8730837,Oliva Colombo (Pvt) Ltd,6.873069287151813,79.87605580135148,Office
Vilawala,6.8709577,79.8730837,Innovay,6.865898,79.873892,Office
Vilawala,6.8709577,79.8730837,Regal Calibre UK Ltd,6.873486,79.873392,Office
Vilawala,6.8709577,79.8730837,silver shore,6.877134038133221,79.88110299407198,Office
Vilawala,6.8709577,79.8730837,Wavehunt HQ,6.873980522155762,79.87963104248047,Office
Vilawala,6.8709577,79.8730837,Aasandha Colombo Office,6.875241,79.872034,Office
Vilawala,6.8709577,79.8730837,Oliva Colombo,6.871242,79.875948,Office
Dutugemunu,6.8684907,79.881483,Intrepid Travel Colombo,6.86963494086987,79.88084074031055,Office
Dutugemunu,6.8684907,79.881483,ADG IT hub (Pvt) Ltd,6.868328889562728,79.88353488049239,Office
Dutugemunu,6.8684907,79.881483,Centuryware.net,6.870132451931605,79.88057805576949,Office
Dutugemunu,6.8684907,79.881483,Print House,6.869204,79.881625,Office
Dutugemunu,6.8684907,79.881483,DRM Electronics,6.867683067018643,79.87741742356047,Office
Dutugemunu,6.8684907,79.881483,ParaQum Technologies,6.870316499529975,79.87727880477905,Office
Dutugemunu,6.8684907,79.881483,Thames Int. Education Consultancy (pvt) Ltd.,6.870652198791504,79.88662719726562,Office
Dutugemunu,6.8684907,79.881483,International Construction Consortium,6.866131597033174,79.88218020140685,Office
Dutugemunu,6.8684907,79.881483,mega pharma pvt ltd,6.870913976439231,79.87840171565632,Office
Dutugemunu,6.8684907,79.881483,lexduco front office,6.870548705400407,79.87486914956204,Office
Dutugemunu,6.8684907,79.881483,Interblocks,6.875469808900696,79.88091486104815,Office
Dutugemunu,6.8684907,79.881483,Australian Migration Centre,6.871653298186978,79.88905906677246,Office
Dutugemunu,6.8684907,79.881483,Xcendant,6.869960412899924,79.87702349057925,Office
Dutugemunu,6.8684907,79.881483,GLOBE GLASS,6.870012695032837,79.87927035438678,Office
Dutugemunu,6.8684907,79.881483,Fresh Bounce,6.866343,79.88502,Office
Dutugemunu,6.8684907,79.881483,Casterly Rock,6.869948376862381,79.8770127669508,Office
Dutugemunu,6.8684907,79.881483,furni fits,6.872982354445922,79.88097175978994,Office
Dutugemunu,6.8684907,79.881483,Olanka Travels,6.870303184783403,79.87807542085648,Office
Dutugemunu,6.8684907,79.881483,Premier Data Systems (Pvt) Ltd,6.868205696511443,79.88348158150988,Office
Dutugemunu,6.8684907,79.881483,Proavos,6.864328703645016,79.88047416135925,Office
Dutugemunu,6.8684907,79.881483,Infinitive Pictures,6.866623,79.885939,Office
Dutugemunu,6.8684907,79.881483,Super Movers (Pvt) Ltd,6.869400978088379,79.87985229492188,Office
Dutugemunu,6.8684907,79.881483,Ebert Silva Holidays (Pvt) Ltd,6.86618746,79.88363998,Office
Dutugemunu,6.8684907,79.881483,yoraka Engineering,6.866758346557617,79.8828125,Office
Dutugemunu,6.8684907,79.881483,Fergasam Garment Industries (pvt) Ltd.,6.86895867403813,79.87865872344692,Office
Dutugemunu,6.8684907,79.881483,International Construction Consortium (pvt) Ltd,6.867063522338867,79.88358306884766,Office
Dutugemunu,6.8684907,79.881483,Office in Çolombo,6.8746261,79.8829068,Office
Dutugemunu,6.8684907,79.881483,Innovay,6.865898,79.873892,Office
Dutugemunu,6.8684907,79.881483,Mega Lifesciences (Pvt) Ltd.,6.865001201629639,79.88616943359375,Office
Dutugemunu,6.8684907,79.881483,Solid Ads,6.868444545114626,79.88507820643062,Office
Dutugemunu,6.8684907,79.881483,PB Coast,6.870425224304199,79.8772964477539,Office
Dutugemunu,6.8684907,79.881483,Blaze Media,6.876803399704858,79.8800790309906,Office
Dutugemunu,6.8684907,79.881483,silver shore,6.877134038133221,79.88110299407198,Office
Dutugemunu,6.8684907,79.881483,Plenty Foods (Pvt) Ltd,6.870527,79.877318,Office
Dutugemunu,6.8684907,79.881483,Oliva Colombo,6.871242,79.875948,Office
Dutugemunu,6.8684907,79.881483,The Suits HQ,6.865857,79.881851,Office
Dutugemunu,6.8684907,79.881483,Kelabetta Office,6.869730472564697,79.8791732788086,Office
Dutugemunu,6.8684907,79.881483,Wavehunt HQ,6.873980522155762,79.87963104248047,Office
Dutugemunu,6.8684907,79.881483,TECHNO SOLUTIONS,6.874272186856406,79.88844086617037,Office
Dutugemunu,6.8684907,79.881483,Prism Group Holdings Pvt.Ltd,6.8662634538170435,79.87739555027778,Office
Dutugemunu,6.8684907,79.881483,Innovaze BPO Solutions,6.865198847936139,79.880337458001,Office
Dutugemunu,6.8684907,79.881483,Lalan eco fields,6.873912150164762,79.87950082882192,Office
Dutugemunu,6.8684907,79.881483,Regal Calibre UK Ltd,6.873486,79.873392,Office
Dutugemunu,6.8684907,79.881483,A P GLOBLE IMMIGRATION,6.865195398219939,79.88612802620223,Office
Dutugemunu,6.8684907,79.881483,Dinota IT,6.871371110980328,79.88514928837313,Office
Dutugemunu,6.8684907,79.881483,Aurora Systems,6.874248342623242,79.88505086720666,Office
Kohuwala,6.8624842,79.8854983,Diligent Consulting Group Private Limited,6.863427655263186,79.88798158364118,Office
Kohuwala,6.8624842,79.8854983,Thames Int. Education Consultancy (pvt) Ltd.,6.870652198791504,79.88662719726562,Office
Kohuwala,6.8624842,79.8854983,DRM Electronics,6.867683067018643,79.87741742356047,Office
Kohuwala,6.8624842,79.8854983,LOLC Kohuwela,6.869113887548357,79.88292931751481,Office
Kohuwala,6.8624842,79.8854983,Australian Migration Centre,6.871653298186978,79.88905906677246,Office
Kohuwala,6.8624842,79.8854983,Electro-Serv,6.865744016969973,79.88999366076429,Office
Kohuwala,6.8624842,79.8854983,Orient Lanka Overseas Academy,6.8689804,79.89101,Office
Kohuwala,6.8624842,79.8854983,Fresh Bounce,6.866343,79.88502,Office
Kohuwala,6.8624842,79.8854983,Slstb- Sl Software Testing Board (Guarantee) Ltd,6.8534245,79.886635,Office
Kohuwala,6.8624842,79.8854983,International Construction Consortium,6.866131597033174,79.88218020140685,Office
Kohuwala,6.8624842,79.8854983,Intrepid Travel Colombo,6.86963494086987,79.88084074031055,Office
Kohuwala,6.8624842,79.8854983,The Purple Room,6.856639395498474,79.8827075958252,Office
Kohuwala,6.8624842,79.8854983,Xiteb Head Office,6.867294018125346,79.87755806658076,Office
Kohuwala,6.8624842,79.8854983,Srimal Learners,6.8566666503400535,79.8901740893436,Office
Kohuwala,6.8624842,79.8854983,Infinitive Pictures,6.866623,79.885939,Office
Kohuwala,6.8624842,79.8854983,Proavos,6.864328703645016,79.88047416135925,Office
Kohuwala,6.8624842,79.8854983,Athula Learners,6.86589131,79.87472705,Office
Kohuwala,6.8624842,79.8854983,E3X Global Head Office,6.852245899984721,79.88313829733384,Office
Kohuwala,6.8624842,79.8854983,Centuryware.net,6.870132451931605,79.88057805576949,Office
Kohuwala,6.8624842,79.8854983,Prism Group Holdings Pvt.Ltd,6.8662634538170435,79.87739555027778,Office
Kohuwala,6.8624842,79.8854983,ADG IT hub (Pvt) Ltd,6.868328889562728,79.88353488049239,Office
Kohuwala,6.8624842,79.8854983,International Construction Consortium (pvt) Ltd,6.867063522338867,79.88358306884766,Office
Kohuwala,6.8624842,79.8854983,The Suits HQ,6.865857,79.881851,Office
Kohuwala,6.8624842,79.8854983,Premier Data Systems (Pvt) Ltd,6.868205696511443,79.88348158150988,Office
Kohuwala,6.8624842,79.8854983,MAHENDRA ENGINEERING,6.8576875,79.89087,Office
Kohuwala,6.8624842,79.8854983,Readme IT magazine,6.8711686425344665,79.88534688949585,Office
Kohuwala,6.8624842,79.8854983,Tranzlife Design Centre,6.852826153355852,79.8822239455885,Office
Kohuwala,6.8624842,79.8854983,T-Jay Enterprises ( Pvt ) Ltd,6.860247297949242,79.88994445290568,Office
Kohuwala,6.8624842,79.8854983,Fresh Bounce,6.8663163,79.88497,Office
Kohuwala,6.8624842,79.8854983,Sisira Builders pvt ltd,6.859000205993652,79.89302062988281,Office
Kohuwala,6.8624842,79.8854983,Aeturnum Metro,6.8706832506990985,79.88682243135304,Office
Kohuwala,6.8624842,79.8854983,Ebert Silva Holidays (Pvt) Ltd,6.86618746,79.88363998,Office
Kohuwala,6.8624842,79.8854983,Print House,6.869204,79.881625,Office
Kohuwala,6.8624842,79.8854983,A P GLOBLE IMMIGRATION,6.865195398219939,79.88612802620223,Office
Kohuwala,6.8624842,79.8854983,Fergasam Garment Industries (pvt) Ltd.,6.86895867403813,79.87865872344692,Office
Kohuwala,6.8624842,79.8854983,SLT Services Limited,6.870477674283127,79.8891735261916,Office
Kohuwala,6.8624842,79.8854983,Super Movers (Pvt) Ltd,6.869400978088379,79.87985229492188,Office
Kohuwala,6.8624842,79.8854983,kohuwala sworn translator,6.867753,79.88273,Office
Kohuwala,6.8624842,79.8854983,Innovaze BPO Solutions,6.865198847936139,79.880337458001,Office
Kohuwala,6.8624842,79.8854983,yoraka Engineering,6.866758346557617,79.8828125,Office
Kohuwala,6.8624842,79.8854983,Dinota IT,6.871371110980328,79.88514928837313,Office
Kohuwala,6.8624842,79.8854983,Solid Ads,6.868444545114626,79.88507820643062,Office
Kohuwala,6.8624842,79.8854983,Laugfs Lubricants Limited,6.8656521959385195,79.88540080863156,Office
Kohuwala,6.8624842,79.8854983,E3X Creatives Office,6.852292573292532,79.8831371004148,Office
Kohuwala,6.8624842,79.8854983,Mega Lifesciences (Pvt) Ltd.,6.865001201629639,79.88616943359375,Office
Kohuwala,6.8624842,79.8854983,Kelabetta Office,6.869730472564697,79.8791732788086,Office
Kalubovila,6.8580211,79.8765701,The Purple Room,6.856639395498474,79.8827075958252,Office
Kalubovila,6.8580211,79.8765701,Dads Office,6.852607,79.870661,Office
Kalubovila,6.8580211,79.8765701,Janashakthi Insurance,6.866407236855485,79.87568394905514,Office
Kalubovila,6.8580211,79.8765701,Proavos,6.864328703645016,79.88047416135925,Office
Kalubovila,6.8580211,79.8765701,Ralhum Trading Company,6.86228436,79.86790179,Office
Kalubovila,6.8580211,79.8765701,Oganro,6.8501,79.8732,Office
Kalubovila,6.8580211,79.8765701,E3X Creatives Office,6.852292573292532,79.8831371004148,Office
Kalubovila,6.8580211,79.8765701,HCF South Asia Base,6.859570026397705,79.86692810058594,Office
Kalubovila,6.8580211,79.8765701,yoraka Engineering,6.866758346557617,79.8828125,Office
Kalubovila,6.8580211,79.8765701,Sinwa Marketing (pvt) Ltd,6.8487748832706865,79.8760054707376,Office
Kalubovila,6.8580211,79.8765701,Wild Holidays,6.849334,79.876934,Office
Kalubovila,6.8580211,79.8765701,ICT Internet Presence Pvt Ltd Sri Lanka,6.865776197833696,79.8735971605165,Office
Kalubovila,6.8580211,79.8765701,Prism Group Holdings Pvt.Ltd,6.8662634538170435,79.87739555027778,Office
Kalubovila,6.8580211,79.8765701,TranzLife,6.853532578174073,79.88510007780367,Office
Kalubovila,6.8580211,79.8765701,P N T Holdings Pvt Ltd,6.861754093591667,79.86915987318233,Office
Kalubovila,6.8580211,79.8765701,AMJ Meat Shop Office,6.853569804223959,79.87858216801331,Office
Kalubovila,6.8580211,79.8765701,E3X Global Head Office,6.852245899984721,79.88313829733384,Office
Kalubovila,6.8580211,79.8765701,Ubadha Consulting,6.852018356323242,79.8722915649414,Office
Kalubovila,6.8580211,79.8765701,HTN-HQ,6.855880191494171,79.86765046240845,Office
Kalubovila,6.8580211,79.8765701,Asbab Tex,6.852607,79.870661,Office
Kalubovila,6.8580211,79.8765701,Tranzlife Design Centre,6.852826153355852,79.8822239455885,Office
Kalubovila,6.8580211,79.8765701,Idiah,6.86103265,79.87025022,Office
Kalubovila,6.8580211,79.8765701,Innovay,6.865898,79.873892,Office
Kalubovila,6.8580211,79.8765701,Simsyn Telesoft,6.86223268508911,79.88259887695312,Office
Kalubovila,6.8580211,79.8765701,Watch Works,6.863724882864788,79.87806268295485,Office
Kalubovila,6.8580211,79.8765701,lions bay,6.851295,79.873633,Office
Kalubovila,6.8580211,79.8765701,Athula Learners,6.86589131,79.87472705,Office
Kalubovila,6.8580211,79.8765701,Lanka Development Network (pvt) Ltd,6.8654,79.88011,Office
Kalubovila,6.8580211,79.8765701,PATHE,6.864304780343391,79.87064191439659,Office
Kalubovila,6.8580211,79.8765701,Innovaze BPO Solutions,6.865198847936139,79.880337458001,Office
Kalubovila,6.8580211,79.8765701,GTS,6.850123670955592,79.87139648343317,Office
Kalubovila,6.8580211,79.8765701,Sihasara Radio,6.852908367506807,79.88244813417813,Office
Kalubovila,6.8580211,79.8765701,Innovay (Pvt) Ltd,6.866737482238173,79.87706422805786,Office
Kalubovila,6.8580211,79.8765701,The Suits HQ,6.865857,79.881851,Office
Kalubovila,6.8580211,79.8765701,Equaltee (Pvt) Ltd,6.849257946014404,79.8755874633789,Office
Kalubovila,6.8580211,79.8765701,Sinwa Holdings Ltd,6.848952520369008,79.87531209518829,Office
Kalubovila,6.8580211,79.8765701,Holiday Park (Pvt) Ltd,6.8498868863061615,79.87381372692941,Office
Kalubovila,6.8580211,79.8765701,International Construction Consortium,6.866131597033174,79.88218020140685,Office
Kalubovila,6.8580211,79.8765701,Jigsaw Ensemble (Jgsw),6.865274,79.87717,Office
Kalubovila,6.8580211,79.8765701,Copacetic 2.0,6.8655715,79.877365,Office
Kalubovila,6.8580211,79.8765701,Sip Piyasa,6.866186474635815,79.87916180035417,Office
Kalubovila,6.8580211,79.8765701,muaazzy,6.8496898219166,79.87752132157907,Office
Kalubovila,6.8580211,79.8765701,Cyber Concepts (Pvt) Ltd.,6.864117160991719,79.86902862109808,Office
Kalubovila,6.8580211,79.8765701,A B Travels (Pvt) Ltd,6.857744556048022,79.87056535199258,Office
Hathbodhiya,6.866517,79.8686086,Intervest Software Technologies,6.864841146203363,79.8632205206364,Office
Hathbodhiya,6.866517,79.8686086,LAYOUTindex,6.86822,79.8706,Office
Hathbodhiya,6.866517,79.8686086,NTB,6.871141410725929,79.8625095215928,Office
Hathbodhiya,6.866517,79.8686086,Zeelabs (Pvt) Limited,6.866386067143667,79.86701059568944,Office
Hathbodhiya,6.866517,79.8686086,Ralhum Trading Company,6.86228436,79.86790179,Office
Hathbodhiya,6.866517,79.8686086,AMRO INTERNATIONAL,6.877090994214447,79.8691999912262,Office
Hathbodhiya,6.866517,79.8686086,leado asia visual solutions,6.867005,79.863088,Office
Hathbodhiya,6.866517,79.8686086,Comic Hideout,6.87029,79.871239,Office
Hathbodhiya,6.866517,79.8686086,Cyber Concepts (Pvt) Ltd.,6.864117160991719,79.86902862109808,Office
Hathbodhiya,6.866517,79.8686086,TAC,6.874359256559064,79.8610054662599,Office
Hathbodhiya,6.866517,79.8686086,Civi Mec Constructions Pvt Ltd,6.877128,79.867996,Office
Hathbodhiya,6.866517,79.8686086,PPM Campaign Office,6.8580803871154785,79.86430358886719,Office
Hathbodhiya,6.866517,79.8686086,Surplus Developers Pvt Ltd,6.869112,79.865823,Office
Hathbodhiya,6.866517,79.8686086,Qwerty Development Pvt Ltd,6.859306,79.865253,Office
Hathbodhiya,6.866517,79.8686086,Varnam Tv,6.8664570945187515,79.86323145903842,Office
Hathbodhiya,6.866517,79.8686086,Oliva Colombo,6.871242,79.875948,Office
Hathbodhiya,6.866517,79.8686086,HCF South Asia Base,6.859570026397705,79.86692810058594,Office
Hathbodhiya,6.866517,79.8686086,ICT Internet Presence Pvt Ltd Sri Lanka,6.865776197833696,79.8735971605165,Office
Hathbodhiya,6.866517,79.8686086,Webnatics Lanka (pvt) Ltd.,6.872404920314819,79.86052463676477,Office
Hathbodhiya,6.866517,79.8686086,DRM Electronics,6.867683067018643,79.87741742356047,Office
Hathbodhiya,6.866517,79.8686086,Full Option Centre,6.870044657302396,79.85891068462928,Office
Hathbodhiya,6.866517,79.8686086,Regal Calibre UK Ltd,6.873486,79.873392,Office
Hathbodhiya,6.866517,79.8686086,Idiah,6.86103265,79.87025022,Office
Hathbodhiya,6.866517,79.8686086,telecave (PVT) LTD,6.865980043475537,79.86039836756643,Office
Hathbodhiya,6.866517,79.8686086,Training Room 2,6.8675360679626465,79.86286163330078,Office
Hathbodhiya,6.866517,79.8686086,Super Movers (Pvt) Ltd,6.869400978088379,79.87985229492188,Office
Hathbodhiya,6.866517,79.8686086,Ribbs n & l Sri Lanka,6.877175,79.872849,Office
Hathbodhiya,6.866517,79.8686086,Training Room 1,6.86757755279541,79.86285400390625,Office
Hathbodhiya,6.866517,79.8686086,Aasandha Colombo Office,6.875241,79.872034,Office
Hathbodhiya,6.866517,79.8686086,Innovay,6.865898,79.873892,Office
Hathbodhiya,6.866517,79.8686086,Wellawate Office Row,6.871240139007568,79.86418151855469,Office
Hathbodhiya,6.866517,79.8686086,Kelabetta Office,6.869730472564697,79.8791732788086,Office
Hathbodhiya,6.866517,79.8686086,HCF Lanka Office,6.871244430541992,79.86143493652344,Office
Hathbodhiya,6.866517,79.8686086,Prism Group Holdings Pvt.Ltd,6.8662634538170435,79.87739555027778,Office
Hathbodhiya,6.866517,79.8686086,Fergasam Garment Industries (pvt) Ltd.,6.86895867403813,79.87865872344692,Office
Hathbodhiya,6.866517,79.8686086,Ceylinco VIP,6.865519046783447,79.86298370361328,Office
Hathbodhiya,6.866517,79.8686086,Link Engineering,6.8616247,79.86366,Office
Hathbodhiya,6.866517,79.8686086,KBBS,6.861517887994383,79.86386588403411,Office
Hathbodhiya,6.866517,79.8686086,rocell showroom dehiwala,6.857748508453369,79.86455535888672,Office
Hathbodhiya,6.866517,79.8686086,Blue Ocean Residencies,6.86164859377325,79.86369633987026,Office
Hathbodhiya,6.866517,79.8686086,lexduco front office,6.870548705400407,79.87486914956204,Office
Hathbodhiya,6.866517,79.8686086,Codelantic Pvt Ltd,6.872171580491835,79.86065148659388,Office
Hathbodhiya,6.866517,79.8686086,ParaQum Technologies,6.870316499529975,79.87727880477905,Office
Hathbodhiya,6.866517,79.8686086,Casterly Rock,6.869948376862381,79.8770127669508,Office
Hathbodhiya,6.866517,79.8686086,Xcendant,6.869960412899924,79.87702349057925,Office
Hathbodhiya,6.866517,79.8686086,LAYOUTindex,6.86822,79.8706,Office
Galwala,6.860965,79.8695837,Cyber Concepts (Pvt) Ltd.,6.864117160991719,79.86902862109808,Office
Galwala,6.860965,79.8695837,Idiah,6.86103265,79.87025022,Office
Galwala,6.860965,79.8695837,Dads Office,6.852607,79.870661,Office
Galwala,6.860965,79.8695837,USTA Colombo Branch Office,6.857921195046249,79.8653972359,Office
Galwala,6.860965,79.8695837,A B Travels (Pvt) Ltd,6.857744556048022,79.87056535199258,Office
Galwala,6.860965,79.8695837,Ralhum Trading Company,6.86228436,79.86790179,Office
Galwala,6.860965,79.8695837,leado asia visual solutions,6.867005,79.863088,Office
Galwala,6.860965,79.8695837,Techmore Solutions,6.855564,79.86519,Office
Galwala,6.860965,79.8695837,Eugein,6.851547930633922,79.86646369737508,Office
Galwala,6.860965,79.8695837,Q-Serve,6.854834,79.86198,Office
Galwala,6.860965,79.8695837,Saladura,6.8510524979747345,79.86600976919651,Office
Galwala,6.860965,79.8695837,sossgrid.com,6.854070259392234,79.8634010040964,Office
Galwala,6.860965,79.8695837,ICT Internet Presence Pvt Ltd Sri Lanka,6.865776197833696,79.8735971605165,Office
Galwala,6.860965,79.8695837,Black Shadow,6.858333196625391,79.86472371264954,Office
Galwala,6.860965,79.8695837,Watch Works,6.863724882864788,79.87806268295485,Office
Galwala,6.860965,79.8695837,pizza hut call centre,6.85609769821167,79.86531829833984,Office
Galwala,6.860965,79.8695837,Surplus Developers Pvt Ltd,6.869112,79.865823,Office
Galwala,6.860965,79.8695837,PPM Campaign Office,6.8580803871154785,79.86430358886719,Office
Galwala,6.860965,79.8695837,Qwerty Development Pvt Ltd,6.859306,79.865253,Office
Galwala,6.860965,79.8695837,Innovay (Pvt) Ltd,6.866737482238173,79.87706422805786,Office
Galwala,6.860965,79.8695837,HCF South Asia Base,6.859570026397705,79.86692810058594,Office
Galwala,6.860965,79.8695837,Domino's Corporate Office,6.854032733422257,79.86567068879057,Office
Galwala,6.860965,79.8695837,xtr3mez,6.856168181212334,79.86198447246444,Office
Galwala,6.860965,79.8695837,HTN-HQ,6.853707627474396,79.86603164530693,Office
Galwala,6.860965,79.8695837,Zeelabs (Pvt) Limited,6.866386067143667,79.86701059568944,Office
Galwala,6.860965,79.8695837,The Internet Agency,6.865450193398781,79.86700512672309,Office
Galwala,6.860965,79.8695837,AdroTec (pvt) Ltd,6.8581897272061445,79.8628103295803,Office
Galwala,6.860965,79.8695837,Varnam Tv,6.8664570945187515,79.86323145903842,Office
Galwala,6.860965,79.8695837,PATHE,6.864304780343391,79.87064191439659,Office
Galwala,6.860965,79.8695837,Athula Learners,6.86589131,79.87472705,Office
Galwala,6.860965,79.8695837,Ubadha Consulting,6.852018356323242,79.8722915649414,Office
Galwala,6.860965,79.8695837,lions bay,6.851295,79.873633,Office
Galwala,6.860965,79.8695837,Harcourts Group,6.851403315748592,79.86447698866463,Office
Galwala,6.860965,79.8695837,Innovay,6.865898,79.873892,Office
Galwala,6.860965,79.8695837,Intervest Software Technologies,6.864841146203363,79.8632205206364,Office
Galwala,6.860965,79.8695837,Blue Ocean Residencies,6.86164859377325,79.86369633987026,Office
Galwala,6.860965,79.8695837,IFS New Building Extension,6.867199543048454,79.86328497689985,Office
Galwala,6.860965,79.8695837,Link Engineering,6.8616247,79.86366,Office
Galwala,6.860965,79.8695837,Ceylinco VIP,6.865519046783447,79.86298370361328,Office
Galwala,6.860965,79.8695837,KBBS,6.861517887994383,79.86386588403411,Office
Galwala,6.860965,79.8695837,rocell showroom dehiwala,6.857748508453369,79.86455535888672,Office
Galwala,6.860965,79.8695837,Jigsaw Ensemble (Jgsw),6.865274,79.87717,Office
Galwala,6.860965,79.8695837,LAYOUTindex,6.86822,79.8706,Office
Galwala,6.860965,79.8695837,IFS New Building Extension 2nd Floor,6.867171723435058,79.86328068183079,Office
Galwala,6.860965,79.8695837,LAYOUTindex,6.86822,79.8706,Office
Galwala,6.860965,79.8695837,Mash consumables Pvt Ltd,6.851014137268066,79.8658447265625,Office
Galwala,6.860965,79.8695837,Comic Hideout,6.87029,79.871239,Office
Galwala,6.860965,79.8695837,Domino's Coporate Ofc,6.853278206516049,79.86565975069124,Office
Dehiwala West,6.857496,79.8618833,rocell showroom dehiwala,6.857748508453369,79.86455535888672,Office
Dehiwala West,6.857496,79.8618833,AdroTec (pvt) Ltd,6.8581897272061445,79.8628103295803,Office
Dehiwala West,6.857496,79.8618833,USTA Colombo Branch Office,6.857921195046249,79.8653972359,Office
Dehiwala West,6.857496,79.8618833,xtr3mez,6.856168181212334,79.86198447246444,Office
Dehiwala West,6.857496,79.8618833,Ralhum Trading Company,6.86228436,79.86790179,Office
Dehiwala West,6.857496,79.8618833,pizza hut call centre,6.85609769821167,79.86531829833984,Office
Dehiwala West,6.857496,79.8618833,PPM Campaign Office,6.8580803871154785,79.86430358886719,Office
Dehiwala West,6.857496,79.8618833,Techmore Solutions,6.855564,79.86519,Office
Dehiwala West,6.857496,79.8618833,Saladura,6.8510524979747345,79.86600976919651,Office
Dehiwala West,6.857496,79.8618833,Harcourts Group,6.851403315748592,79.86447698866463,Office
Dehiwala West,6.857496,79.8618833,Eugein,6.851547930633922,79.86646369737508,Office
